Year,Month,State,Species,Metric Tons,Pounds,$
2006,Apr,Florida West Coast,"TILEFISH, GOLDEN",11.1,"24,393","37,793"
2007,Apr,Florida West Coast,"TILEFISH, GOLDEN",18.9,"41,606","57,611"
2008,Apr,Florida West Coast,"TILEFISH, GOLDEN",26.6,"58,652","97,357"
2009,Apr,Florida West Coast,"TILEFISH, GOLDEN",34.8,"76,630","122,452"
2010,Apr,Florida West Coast,"TILEFISH, GOLDEN",12.7,"27,899","62,696"
2011,Apr,Florida West Coast,"TILEFISH, GOLDEN",6.9,"15,216","28,873"
2012,Apr,Florida West Coast,"TILEFISH, GOLDEN",11.3,"24,923","64,267"
2013,Apr,Florida West Coast,"TILEFISH, GOLDEN",10.3,"22,602","58,069"
2014,Apr,Florida West Coast,"TILEFISH, GOLDEN",10.6,"23,308","61,455"
2015,Apr,Florida West Coast,"TILEFISH, GOLDEN",11.3,"24,962","74,687"
2016,Apr,Florida West Coast,"TILEFISH, GOLDEN",14.4,"31,719","79,506"
2009,Apr,Florida West Coast,"TILEFISH, SAND",0,18,10
2015,Apr,Florida West Coast,"TILEFISH, SAND",0,20,38
1990,Apr,Louisiana,"TILEFISH, GOLDEN",3.7,"8,247","10,126"
1991,Apr,Louisiana,"TILEFISH, GOLDEN",2.8,"6,277","8,699"
1992,Apr,Louisiana,"TILEFISH, GOLDEN",11.9,"26,273","32,607"
1993,Apr,Louisiana,"TILEFISH, GOLDEN",0.4,983,"1,001"
1994,Apr,Louisiana,"TILEFISH, GOLDEN",3.2,"7,081","10,606"
1995,Apr,Louisiana,"TILEFISH, GOLDEN",4.3,"9,401","13,293"
1996,Apr,Louisiana,"TILEFISH, GOLDEN",1,"2,236","3,939"
1997,Apr,Louisiana,"TILEFISH, GOLDEN",1.7,"3,718","3,867"
1998,Apr,Louisiana,"TILEFISH, GOLDEN",2.4,"5,183","7,252"
1999,Apr,Louisiana,"TILEFISH, GOLDEN",0.7,"1,469","1,722"
2001,Apr,Louisiana,"TILEFISH, GOLDEN",0.9,"2,070","4,265"
2002,Apr,Louisiana,"TILEFISH, GOLDEN",0.7,"1,536","1,447"
2003,Apr,Louisiana,"TILEFISH, GOLDEN",0.1,162,112
2005,Apr,Louisiana,"TILEFISH, GOLDEN",0.4,855,"1,464"
