Year,Month,State,Species,Metric Tons,Pounds,$
1993,Sep,Alabama,SPOT,3.3,"7,197","1,495"
1994,Sep,Alabama,SPOT,3,"6,614","1,275"
1995,Sep,Alabama,SPOT,2.2,"4,870","1,464"
1996,Sep,Alabama,SPOT,4.6,"10,031","3,951"
1997,Sep,Alabama,SPOT,3.9,"8,600","2,213"
1998,Sep,Alabama,SPOT,3.4,"7,560","3,476"
1999,Sep,Alabama,SPOT,7.3,"16,027","6,956"
2000,Sep,Alabama,SPOT,2.8,"6,245","2,154"
2001,Sep,Alabama,SPOT,2.5,"5,589","1,748"
2002,Sep,Alabama,SPOT,1.7,"3,684","1,060"
2003,Sep,Alabama,SPOT,1.5,"3,375",958
2004,Sep,Alabama,SPOT,0.3,769,277
2005,Sep,Alabama,SPOT,0.3,681,229
2006,Sep,Alabama,SPOT,0.3,755,276
2007,Sep,Alabama,SPOT,0.8,"1,657",664
2008,Sep,Alabama,SPOT,0.6,"1,280",578
2009,Sep,Alabama,SPOT,0.7,"1,479",711
2010,Sep,Alabama,SPOT,0.4,932,460
2011,Sep,Alabama,SPOT,0.6,"1,428",635
2012,Sep,Alabama,SPOT,0.1,153,71
2013,Sep,Alabama,SPOT,0.4,977,305
2014,Sep,Alabama,SPOT,0.1,175,85
1990,Sep,Florida West Coast,SPOT,22.1,"48,740","17,423"
1991,Sep,Florida West Coast,SPOT,7,"15,368","5,041"
1992,Sep,Florida West Coast,SPOT,7.3,"16,106","4,895"
1993,Sep,Florida West Coast,SPOT,9.2,"20,368","6,151"
1994,Sep,Florida West Coast,SPOT,7.1,"15,721","4,993"
1995,Sep,Florida West Coast,SPOT,0.4,987,392
1996,Sep,Florida West Coast,SPOT,1.1,"2,389","1,486"
1997,Sep,Florida West Coast,SPOT,0.9,"2,039",978
1998,Sep,Florida West Coast,SPOT,0.4,844,444
1999,Sep,Florida West Coast,SPOT,1.2,"2,594","1,346"
