Year,Month,State,Species,Metric Tons,Pounds,$
1992,Mar,Alabama,"SEATROUT, SAND",2.9,"6,308","2,936"
1993,Mar,Alabama,"SEATROUT, SAND",5.1,"11,316","4,814"
1994,Mar,Alabama,"SEATROUT, SAND",1.3,"2,827","1,931"
1995,Mar,Alabama,"SEATROUT, SAND",2.3,"5,171","2,245"
1996,Mar,Alabama,"SEATROUT, SAND",1.8,"3,873","1,834"
1997,Mar,Alabama,"SEATROUT, SAND",1.6,"3,478","1,862"
1998,Mar,Alabama,"SEATROUT, SAND",0.8,"1,721",734
1999,Mar,Alabama,"SEATROUT, SAND",0.7,"1,500",734
2000,Mar,Alabama,"SEATROUT, SAND",3.1,"6,770","3,561"
2001,Mar,Alabama,"SEATROUT, SAND",5,"10,923","4,781"
2002,Mar,Alabama,"SEATROUT, SAND",0.1,245,109
2003,Mar,Alabama,"SEATROUT, SAND",0.2,362,257
2004,Mar,Alabama,"SEATROUT, SAND",0.2,383,166
2005,Mar,Alabama,"SEATROUT, SAND",1.1,"2,338","1,331"
2006,Mar,Alabama,"SEATROUT, SAND",0.1,200,75
2007,Mar,Alabama,"SEATROUT, SAND",1.5,"3,348","2,483"
2008,Mar,Alabama,"SEATROUT, SAND",0.1,196,112
2009,Mar,Alabama,"SEATROUT, SAND",0.2,453,303
2010,Mar,Alabama,"SEATROUT, SAND",1.9,"4,082","3,081"
2011,Mar,Alabama,"SEATROUT, SAND",2.3,"5,124","3,923"
2012,Mar,Alabama,"SEATROUT, SAND",1.7,"3,739","1,519"
2013,Mar,Alabama,"SEATROUT, SAND",3,"6,707","4,071"
2014,Mar,Alabama,"SEATROUT, SAND",2.5,"5,452","4,139"
2015,Mar,Alabama,"SEATROUT, SAND",2.3,"5,118","2,111"
2002,Mar,Alabama,"SEATROUT, SPOTTED",0.3,679,"1,188"
1990,Mar,Florida West Coast,"SEATROUT, SAND",4.4,"9,738","4,787"
1991,Mar,Florida West Coast,"SEATROUT, SAND",6.1,"13,529","6,279"
1992,Mar,Florida West Coast,"SEATROUT, SAND",2.9,"6,502","3,929"
1993,Mar,Florida West Coast,"SEATROUT, SAND",2.8,"6,197","3,655"
1994,Mar,Florida West Coast,"SEATROUT, SAND",17.1,"37,622","20,122"
1995,Mar,Florida West Coast,"SEATROUT, SAND",11.6,"25,622","12,848"
1996,Mar,Florida West Coast,"SEATROUT, SAND",0.5,"1,157",924
1997,Mar,Florida West Coast,"SEATROUT, SAND",0.6,"1,299","1,153"
1998,Mar,Florida West Coast,"SEATROUT, SAND",0.8,"1,807","1,456"
1999,Mar,Florida West Coast,"SEATROUT, SAND",1.2,"2,648","1,825"
2000,Mar,Florida West Coast,"SEATROUT, SAND",1.3,"2,814","2,668"
2001,Mar,Florida West Coast,"SEATROUT, SAND",0.6,"1,262","1,012"
2002,Mar,Florida West Coast,"SEATROUT, SAND",0.7,"1,636","1,232"
2003,Mar,Florida West Coast,"SEATROUT, SAND",0.1,315,246
2004,Mar,Florida West Coast,"SEATROUT, SAND",0.3,763,486
2005,Mar,Florida West Coast,"SEATROUT, SAND",0.3,759,492
2006,Mar,Florida West Coast,"SEATROUT, SAND",0.5,"1,096","1,000"
2007,Mar,Florida West Coast,"SEATROUT, SAND",0.7,"1,543","1,295"
2008,Mar,Florida West Coast,"SEATROUT, SAND",0.6,"1,289","1,176"
2009,Mar,Florida West Coast,"SEATROUT, SAND",4,"8,895","6,925"
2010,Mar,Florida West Coast,"SEATROUT, SAND",0.3,670,691
2011,Mar,Florida West Coast,"SEATROUT, SAND",1,"2,163","2,094"
2012,Mar,Florida West Coast,"SEATROUT, SAND",1.6,"3,607","3,836"
2013,Mar,Florida West Coast,"SEATROUT, SAND",0.7,"1,454","1,836"
2014,Mar,Florida West Coast,"SEATROUT, SAND",0.9,"1,883","1,814"
2015,Mar,Florida West Coast,"SEATROUT, SAND",1.2,"2,678","1,677"
2016,Mar,Florida West Coast,"SEATROUT, SAND",0.3,617,518
1990,Mar,Florida West Coast,"SEATROUT, SPOTTED",21.2,"46,696","54,562"
1991,Mar,Florida West Coast,"SEATROUT, SPOTTED",22.7,"49,972","64,328"
1992,Mar,Florida West Coast,"SEATROUT, SPOTTED",10.8,"23,792","30,617"
1993,Mar,Florida West Coast,"SEATROUT, SPOTTED",21.7,"47,811","60,292"
1994,Mar,Florida West Coast,"SEATROUT, SPOTTED",14.2,"31,302","40,908"
1995,Mar,Florida West Coast,"SEATROUT, SPOTTED",18.3,"40,342","53,970"
1996,Mar,Florida West Coast,"SEATROUT, SPOTTED",0,10,14
